GEOLOC,EA61000005,has no zone,"1478615 ; 8176276"
GEOLOC,EA61000006,has no zone,"1447910 ; 8156015"
GEOLOC,EA61000007,has no zone,"1448027 ; 8156217"
GEOLOC,EA61000009,has no zone,"1437335 ; 8178157"
GEOLOC,EA61000010,has no zone,"1439686 ; 8188540"
GEOLOC,EA08000001,has no zone,"4993 ;4333"
GEOLOC,EA08000002,has no zone,"4801 ; 4457"
GEOLOC,EA08000003,has no zone,"1823781 ; 9174748"
GEOLOC,EA08000004,has no zone,"1823251 ; 9177082"
GEOLOC,EA08000005,has no zone,"1823519 ; 9175857"
GEOLOC,EA08000006,has no zone,"1823451 ; 9176055"
GEOLOC,EA08000007,has no zone,"1824031 ; 9174820"
GEOLOC,EA08000011,has no zone,"4656 ; 4875"
GEOLOC,EA08000012,has no zone,"1840049 ; 9168854"
GEOLOC,EA08000013,has no zone,"1840141 ; 9168585"
GEOLOC,EA08000014,has no zone,"1823433 ; 9134473"
GEOLOC,EA10000003,has no zone,"1781210 ; 7236633"
GEOLOC,EA10000005,has no zone,"1779456 ; 7233804"
GEOLOC,EA10000006,has no zone,"1779372 ; 7233961"
GEOLOC,EA51000001,has no zone,"1798783 ; 8195773"
GEOLOC,EA51000002,has no zone,"1799008 ; 8195951"
GEOLOC,EA51000003,has no zone,"1799954 ; 8195776"
GEOLOC,EA51000005,has no zone,"8573 ; 3564"
GEOLOC,EA51000006,has no zone,"8663 ; 406"
GEOLOC,EA51000007,has no zone,"1771371 ; 8204713"
GEOLOC,EA51000008,has no zone,"1770746 ; 8204363"
GEOLOC,EA51000009,has no zone,"1774417 ; 8227000"
GEOLOC,EA51000010,has no zone,"1773218 ; 8226676"
GEOLOC,EA51000012,has no zone,"1774507 ; 8229196"
GEOLOC,EA51000013,has no zone,"1775424 ; 8228350"
GEOLOC,EA51000014,has no zone,"1775111 ; 8228439"
GEOLOC,EA51000015,has no zone,"1775081 ; 8227934"
GEOLOC,EA51000016,has no zone,"1775632 ; 8228878"
GEOLOC,EA51000017,has no zone,"1775221 ; 8228565"
GEOLOC,EA51000018,has no zone,"1771261 ; 8228705"
GEOLOC,EA52000001,has no zone,"1859617 ; 7214936"
GEOLOC,EA52000002,has no zone,"1859326 ; 7214591"
GEOLOC,EA52000003,has no zone,"1858807 ; 7214479"
GEOLOC,EA75000001,has no zone,"1649209 ; 8183354"
GEOLOC,EA75000002,has no zone,"1653731 ; 8184151"
GEOLOC,EA75000003,has no zone,"1654225 ; 8184139"
GEOLOC,EA75000004,has no zone,"1655148 ; 8182873"
GEOLOC,EA75000005,has no zone,"1654840 ; 8183020"
GEOLOC,EA75000006,has no zone,"1652943 ; 8182097"
GEOLOC,EA75000007,has no zone,"1651942 ; 8181624"
GEOLOC,EA75000008,has no zone,"1653390 ; 8180986"
GEOLOC,EA75000009,has no zone,"1654043 ; 8181898"
GEOLOC,EA75000010,has no zone,"1649165 ; 8181213"
GEOLOC,EA75000011,has no zone,"1650090 ; 8182244"
GEOLOC,EA75000012,has no zone,"1648990 ; 8183246"
GEOLOC,EA75000013,has no zone,"1648367 ; 8183631"
GEOLOC,EA75000014,has no zone,"1648675 ; 8181693"
GEOLOC,EA75000015,has no zone,"1648827 ; 8182108"
GEOLOC,EA75000016,has no zone,"1647959 ; 8186701"
GEOLOC,EA75000017,has no zone,"1650415 ; 8188660"
GEOLOC,EA75000018,has no zone,"1654840 ; 8187186"
GEOLOC,EA75000019,has no zone,"1654409 ; 8187195"
GEOLOC,EA75000020,has no zone,"1654084 ; 8187901"
GEOLOC,EA75000021,has no zone,"1654726 ; 8185840"
GEOLOC,EA77000001,has no zone,"1685597 ; 8132450"
GEOLOC,EA77000002,has no zone,"1685458 ; 8132250"
GEOLOC,EA77000003,has no zone,"1675230 ; 8165042"
GEOLOC,EA77000004,has no zone,"1678062 ; 8186433"
GEOLOC,EA77000005,has no zone,"1676023 ; 8149326"
GEOLOC,EA77000007,has no zone,"1671149 ; 8194038"
GEOLOC,EA78000001,has no zone,"1635028 ; 8185045"
GEOLOC,EA78000002,has no zone,"1634161 ; 8186820"
GEOLOC,EA78000003,has no zone,"1621787 ; 8171498"
GEOLOC,EA78000004,has no zone,"1628659 ; 8191699"
GEOLOC,EA78000005,has no zone,"1635070 ; 8182334"
GEOLOC,EA78000006,has no zone,"1631090 ; 8189128"
GEOLOC,EA78000007,has no zone,"1636598 ; 8177467"
GEOLOC,EA78000008,has no zone,"1626396 ; 8181303"
GEOLOC,EA78000009,has no zone,"1639011 ; 8178353"
GEOLOC,EA91000001,has no zone,"1655194 ; 8167814"
GEOLOC,EA91000002,has no zone,"1665278 ; 165819"
GEOLOC,EA91000003,has no zone,"1665440 ; 8165162"
GEOLOC,EA91000004,has no zone,"1657371 ; 8158520"
GEOLOC,EA91000005,has no zone,"1657782 ; 8158316"
GEOLOC,EA91000006,has no zone,"1657885 ; 8159121"
GEOLOC,EA91000007,has no zone,"1653982 ; 8161518"
GEOLOC,EA91000008,has no zone,"1653982 ; 8161518"
GEOLOC,EA91000009,has no zone,"1647673 ; 8170221"
GEOLOC,EA91000010,has no zone,"1647777 ; 8170294"
GEOLOC,EA91000011,has no zone,"1652259 ; 8161556"
GEOLOC,EA91000012,has no zone,"1640684 ; 8166584"
GEOLOC,EA91000014,has no zone,"1657860 ; 8167004"
GEOLOC,EA92000001,has no zone,"1648746 ; 8173704"
GEOLOC,EA92000002,has no zone,"1647849.21 ; 8171185"
GEOLOC,EA92000003,has no zone,"1648441 ; 8172844"
GEOLOC,EA92000004,has no zone,"1643753 ; 8182164"
GEOLOC,EA92000005,has no zone,"1643753 ; 8182164"
GEOLOC,EA92000006,has no zone,"1649566 ; 8176749"
GEOLOC,EA92000007,has no zone,"1646414 ; 8173418"
